# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = real_model_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = real_data.R
# init = 2 (Default)
# random
#   seed = 4166733226
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1.1,theta1.2,theta1.3,theta1.4,lambda.1,lambda.2,sigma,V0,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6
# Adaptation terminated
# Step size = 0.0909249
# Diagonal elements of inverse mass matrix:
# 1.10562, 0.900138, 0.453338, 0.249102, 0.453292, 0.498811, 0.00542469, 2.92607
78.1232,0.935997,0.0909249,5,63,0,-75.5101,1.09367,0.217362,0.190297,0.938278,1.51381,0.151433,0.762966,0.0434115,1.09367,0.217362,1.51381,0.190297,0.938278,0.151433
79.5989,0.928624,0.0909249,5,31,0,-77.1498,1.17795,0.156564,0.301065,1.13633,1.58155,0.41065,0.779778,0.0129541,1.17795,0.156564,1.58155,0.301065,1.13633,0.41065
75.2356,0.695887,0.0909249,4,15,0,-72.9166,1.02843,0.148429,0.311368,1.55837,1.38732,0.954492,0.767606,0.0130252,1.02843,0.148429,1.38732,0.311368,1.55837,0.954492
75.9899,0.905647,0.0909249,4,15,0,-71.7667,0.776634,0.0983395,0.239086,1.035,1.71603,0.860302,0.771921,0.0303907,0.776634,0.0983395,1.71603,0.239086,1.035,0.860302
75.7822,0.875463,0.0909249,5,31,0,-72.7741,0.27117,0.691907,0.276079,0.63928,1.54837,-0.291632,0.845493,0.010666,0.27117,0.691907,1.54837,0.276079,0.63928,-0.291632
73.5071,0.941101,0.0909249,5,63,0,-69.0773,0.576222,0.129055,0.231027,0.612839,2.04297,0.156112,0.768961,0.0837833,0.576222,0.129055,2.04297,0.231027,0.612839,0.156112
75.3362,0.560274,0.0909249,6,63,0,-70.7435,0.825464,0.33953,0.188312,1.2483,1.5486,0.185985,0.813257,0.0251371,0.825464,0.33953,1.5486,0.188312,1.2483,0.185985
78.0647,0.990226,0.0909249,5,31,0,-75.1261,0.417094,0.150426,0.28278,1.02872,1.29755,0.563721,0.824305,0.0278511,0.417094,0.150426,1.29755,0.28278,1.02872,0.563721
79.7401,0.954035,0.0909249,4,31,0,-72.7999,0.594002,0.205331,0.270346,1.02849,1.023,0.540185,0.817195,0.024194,0.594002,0.205331,1.023,0.270346,1.02849,0.540185
78.7452,0.9462,0.0909249,4,31,0,-74.0709,0.48927,0.30042,0.396824,1.01256,1.04512,0.923143,0.827386,0.0109292,0.48927,0.30042,1.04512,0.396824,1.01256,0.923143
79.142,0.998365,0.0909249,5,63,0,-76.6951,1.1027,0.240081,0.256252,1.29228,0.784389,0.107761,0.845458,0.0152493,1.1027,0.240081,0.784389,0.256252,1.29228,0.107761
79.9113,0.98609,0.0909249,5,63,0,-77.065,0.596885,0.307462,0.280505,1.15758,2.59754,0.212958,0.85303,0.0162599,0.596885,0.307462,2.59754,0.280505,1.15758,0.212958
75.9506,0.807616,0.0909249,5,31,0,-75.3093,0.55162,0.325188,0.245681,1.2116,3.37192,-0.0954502,0.833114,0.012065,0.55162,0.325188,3.37192,0.245681,1.2116,-0.0954502
74.7928,0.715535,0.0909249,6,63,0,-72.0757,0.568639,0.52073,0.184928,1.68959,3.11415,-0.0827409,0.862868,0.0196509,0.568639,0.52073,3.11415,0.184928,1.68959,-0.0827409
77.2162,0.338576,0.0909249,5,31,0,-73.5263,0.697607,0.384603,0.216114,1.98446,2.96457,0.00789784,0.859393,0.0234742,0.697607,0.384603,2.96457,0.216114,1.98446,0.00789784
70.1587,0.692334,0.0909249,6,63,0,-69.4436,0.250775,0.10117,0.970775,0.345945,0.592381,1.57301,0.849218,0.00833917,0.250775,0.10117,0.592381,0.970775,0.345945,1.57301
73.6497,0.952843,0.0909249,5,47,0,-66.5002,0.107894,0.942777,0.552778,0.472431,1.90154,0.781787,0.89606,0.0223933,0.107894,0.942777,1.90154,0.552778,0.472431,0.781787
76.5537,0.992954,0.0909249,4,31,0,-68.4028,0.524455,0.178188,0.258274,0.522281,1.43056,-0.0189994,0.856798,0.0219853,0.524455,0.178188,1.43056,0.258274,0.522281,-0.0189994
74.7576,0.989752,0.0909249,4,15,0,-72.9332,0.446364,0.119792,0.303775,0.711539,1.04294,-0.412956,0.85356,0.0202454,0.446364,0.119792,1.04294,0.303775,0.711539,-0.412956
77.7176,0.896002,0.0909249,5,63,0,-71.544,0.622871,0.188941,0.164744,0.863873,1.53126,-0.0325251,0.848584,0.0642409,0.622871,0.188941,1.53126,0.164744,0.863873,-0.0325251
78.04,0.45098,0.0909249,5,31,0,-73.676,1.09074,0.214574,0.200507,1.86043,1.98412,0.534236,0.864892,0.0508126,1.09074,0.214574,1.98412,0.200507,1.86043,0.534236
75.3571,0.983109,0.0909249,4,15,0,-74.6264,1.46055,0.194779,0.15485,3.00329,1.92181,0.0429199,0.91019,0.0350445,1.46055,0.194779,1.92181,0.15485,3.00329,0.0429199
77.2936,0.502116,0.0909249,4,31,0,-70.8401,1.14403,0.229157,0.254977,0.685729,1.62876,0.517649,0.893345,0.0331257,1.14403,0.229157,1.62876,0.254977,0.685729,0.517649
76.6555,0.941742,0.0909249,5,31,0,-71.8466,1.28841,0.211876,0.386214,0.845496,2.23739,-0.00495984,0.800586,0.00190714,1.28841,0.211876,2.23739,0.386214,0.845496,-0.00495984
75.3171,0.969897,0.0909249,5,31,0,-73.0958,0.727568,0.404446,0.532509,0.863483,2.60896,0.45713,0.782179,0.00251163,0.727568,0.404446,2.60896,0.532509,0.863483,0.45713
79.2172,0.987613,0.0909249,4,15,0,-76.0382,0.711818,0.347091,0.463934,0.856054,2.80885,0.571803,0.778459,0.00295554,0.711818,0.347091,2.80885,0.463934,0.856054,0.571803
77.4948,0.781901,0.0909249,5,31,0,-76.3885,0.972799,0.303892,0.513774,0.825611,2.58045,-0.0958156,0.766633,0.000642404,0.972799,0.303892,2.58045,0.513774,0.825611,-0.0958156
79.4619,0.977499,0.0909249,5,31,0,-75.6862,0.921914,0.202135,0.373936,0.803779,2.59627,0.663465,0.850509,0.0125417,0.921914,0.202135,2.59627,0.373936,0.803779,0.663465
80.9929,0.9932,0.0909249,5,31,0,-78.4764,0.531361,0.354657,0.31657,0.897115,2.18932,0.269238,0.827566,0.0127188,0.531361,0.354657,2.18932,0.31657,0.897115,0.269238
77.6695,0.66668,0.0909249,4,31,0,-75.0015,0.919842,0.18367,0.361362,0.750934,2.38048,0.144075,0.859835,0.0147453,0.919842,0.18367,2.38048,0.361362,0.750934,0.144075
77.2886,0.945563,0.0909249,3,11,0,-75.0643,1.04906,0.288346,0.273932,0.730892,2.24471,0.215663,0.858531,0.013122,1.04906,0.288346,2.24471,0.273932,0.730892,0.215663
77.7821,0.868367,0.0909249,5,31,0,-72.9777,0.373803,0.344437,0.187471,1.65733,2.04018,-0.00391325,0.772048,0.0260482,0.373803,0.344437,2.04018,0.187471,1.65733,-0.00391325
75.8796,0.974241,0.0909249,5,31,0,-74.1611,1.90428,0.263785,0.430499,0.736866,1.41647,0.224562,0.980559,0.00329108,1.90428,0.263785,1.41647,0.430499,0.736866,0.224562
73.5956,0.84036,0.0909249,6,95,0,-72.2756,0.589279,0.217797,0.234708,1.15845,2.54162,0.96715,0.715552,0.0553523,0.589279,0.217797,2.54162,0.234708,1.15845,0.96715
72.9106,0.284438,0.0909249,6,63,0,-65.3126,0.320181,0.327022,0.165645,1.18085,2.71586,1.02227,0.731028,0.0574251,0.320181,0.327022,2.71586,0.165645,1.18085,1.02227
72.3858,0.985258,0.0909249,6,63,0,-68.6411,0.339286,0.181604,0.564429,0.445779,0.752509,-0.382879,0.941357,0.0115748,0.339286,0.181604,0.752509,0.564429,0.445779,-0.382879
70.0417,0.978551,0.0909249,5,31,0,-65.8636,1.0993,0.234141,0.074711,0.473429,1.1901,0.341883,0.972667,0.139368,1.0993,0.234141,1.1901,0.074711,0.473429,0.341883
73.5449,0.947534,0.0909249,5,47,0,-65.8272,0.158332,0.747801,0.371554,0.632271,1.4534,0.611245,0.960935,0.00766779,0.158332,0.747801,1.4534,0.371554,0.632271,0.611245
78.4506,0.864173,0.0909249,5,63,0,-70.8781,0.24477,0.453451,0.287071,0.657484,1.87815,0.874608,0.934219,0.0362696,0.24477,0.453451,1.87815,0.287071,0.657484,0.874608
73.3641,0.786878,0.0909249,5,63,0,-69.1964,0.0630555,0.648626,0.384457,0.391406,0.725133,0.577086,0.95741,0.0831463,0.0630555,0.648626,0.725133,0.384457,0.391406,0.577086
76.0552,0.794581,0.0909249,5,31,0,-71.8002,0.191529,0.877513,0.275626,1.78084,2.50398,1.28757,0.791405,0.0173273,0.191529,0.877513,2.50398,0.275626,1.78084,1.28757
69.076,0.035563,0.0909249,5,31,0,-65.8847,0.258994,1.33597,0.302488,2.10324,2.58684,1.48507,0.805033,0.0191777,0.258994,1.33597,2.58684,0.302488,2.10324,1.48507
71.962,0.5,0.0909249,2,3,0,-68.5992,0.26538,1.23811,0.250926,2.04215,2.651,1.47874,0.802027,0.0131605,0.26538,1.23811,2.651,0.250926,2.04215,1.47874
76.1713,0.75,0.0909249,1,3,0,-73.2281,0.248328,1.26261,0.282574,1.92676,2.69474,1.45232,0.798528,0.0186276,0.248328,1.26261,2.69474,0.282574,1.92676,1.45232
76.0298,0.187578,0.0909249,4,15,0,-71.8165,0.291973,1.3036,0.288507,2.0404,2.67234,1.4095,0.791799,0.014292,0.291973,1.3036,2.67234,0.288507,2.0404,1.4095
76.0298,0.0438948,0.0909249,5,31,0,-70.2702,0.291973,1.3036,0.288507,2.0404,2.67234,1.4095,0.791799,0.014292,0.291973,1.3036,2.67234,0.288507,2.0404,1.4095
76.0298,0.0367143,0.0909249,5,31,0,-72.1031,0.291973,1.3036,0.288507,2.0404,2.67234,1.4095,0.791799,0.014292,0.291973,1.3036,2.67234,0.288507,2.0404,1.4095
72.3388,0.415614,0.0909249,5,35,0,-69.3559,0.520737,0.141523,0.670863,0.385108,0.314438,0.179095,0.92904,0.0339416,0.520737,0.141523,0.314438,0.670863,0.385108,0.179095
69.4009,0.988674,0.0909249,5,31,0,-68.0084,1.57319,0.226965,0.383831,0.267149,0.0431739,-0.0669095,0.978014,0.0036843,1.57319,0.226965,0.0431739,0.383831,0.267149,-0.0669095
71.6682,1,0.0909249,4,15,0,-69.1159,1.5118,0.203274,0.468698,0.32597,-0.0647554,-0.146725,0.974483,0.0077054,1.5118,0.203274,-0.0647554,0.468698,0.32597,-0.146725
74.0286,0.995816,0.0909249,5,31,0,-67.7222,0.448213,0.433025,0.61807,0.49122,1.39651,0.576896,0.97984,0.0281015,0.448213,0.433025,1.39651,0.61807,0.49122,0.576896
73.2164,0.993077,0.0909249,6,79,0,-68.6153,0.648699,0.118364,2.10973,0.39378,1.34858,1.56614,0.97884,0.481154,0.648699,0.118364,1.34858,2.10973,0.39378,1.56614
71.8981,0.993096,0.0909249,6,63,0,-68.0101,0.961004,0.0269273,1.12408,0.340677,1.69592,1.02441,0.888848,2.8362,0.961004,0.0269273,1.69592,1.12408,0.340677,1.02441
70.8717,0.995903,0.0909249,4,31,0,-67.8382,1.44911,0.0177958,0.973027,0.287665,2.03802,1.3976,0.965781,0.75083,1.44911,0.0177958,2.03802,0.973027,0.287665,1.3976
71.8695,0.999171,0.0909249,5,31,0,-68.1694,1.82219,0.0218609,0.830986,0.314187,1.74717,1.18674,0.959214,0.846169,1.82219,0.0218609,1.74717,0.830986,0.314187,1.18674
73.3785,0.986636,0.0909249,5,31,0,-68.3208,1.36608,0.0264442,2.2573,0.346968,0.949869,0.549286,0.928809,1.19506,1.36608,0.0264442,0.949869,2.2573,0.346968,0.549286
70.3889,0.970648,0.0909249,5,31,0,-65.5039,0.84587,0.0240329,2.67102,0.416948,1.22617,0.661332,0.969008,1.02747,0.84587,0.0240329,1.22617,2.67102,0.416948,0.661332
72.5423,0.991207,0.0909249,4,31,0,-68.7134,1.01085,0.0304605,1.48218,0.281304,1.24296,1.01564,0.993049,2.02584,1.01085,0.0304605,1.24296,1.48218,0.281304,1.01564
72.7953,0.991791,0.0909249,5,63,0,-66.1476,1.03993,0.40035,0.96017,0.272922,1.85963,0.0880908,0.904186,1.05044,1.03993,0.40035,1.85963,0.96017,0.272922,0.0880908
69.3435,0.997827,0.0909249,5,31,0,-67.9248,0.241121,0.0733339,0.718296,0.289463,2.07786,0.0840866,0.997931,0.506082,0.241121,0.0733339,2.07786,0.718296,0.289463,0.0840866
72.6747,0.994997,0.0909249,5,31,0,-67.9897,0.887752,0.343563,0.738013,0.271694,1.17796,1.08944,0.908048,2.15779,0.887752,0.343563,1.17796,0.738013,0.271694,1.08944
70.1791,0.999819,0.0909249,5,31,0,-65.726,0.988927,0.0791381,0.368717,0.255078,1.68633,1.02525,0.827922,0.994733,0.988927,0.0791381,1.68633,0.368717,0.255078,1.02525
72.3366,0.985925,0.0909249,4,31,0,-63.4295,0.59976,0.111343,0.5163,0.455715,1.31338,1.36292,0.826687,0.201216,0.59976,0.111343,1.31338,0.5163,0.455715,1.36292
76.6277,0.971522,0.0909249,6,63,0,-68.4767,1.41689,0.136035,0.228919,1.05189,1.73293,0.547893,0.931041,0.0272077,1.41689,0.136035,1.73293,0.228919,1.05189,0.547893
74.9192,0.962886,0.0909249,5,31,0,-72.6093,0.600866,0.243455,0.219285,0.790659,1.57831,0.387438,0.990866,0.0933413,0.600866,0.243455,1.57831,0.219285,0.790659,0.387438
77.3969,0.995576,0.0909249,5,31,0,-71.6207,0.982402,0.25405,0.604785,0.595853,2.8547,0.58383,0.838994,0.000939754,0.982402,0.25405,2.8547,0.604785,0.595853,0.58383
76.0929,0.774553,0.0909249,5,63,0,-72.9373,0.775062,0.365379,0.52211,0.761889,2.54235,-0.341263,0.78887,0.000480784,0.775062,0.365379,2.54235,0.52211,0.761889,-0.341263
80.1113,0.737051,0.0909249,5,31,0,-72.4765,0.818436,0.251549,0.370155,1.05917,2.15182,0.312554,0.87157,0.00561327,0.818436,0.251549,2.15182,0.370155,1.05917,0.312554
79.719,0.81971,0.0909249,5,31,0,-77.6788,0.563111,0.299444,0.284426,0.923648,1.92976,0.287526,0.747641,0.0246878,0.563111,0.299444,1.92976,0.284426,0.923648,0.287526
80.1292,0.96042,0.0909249,5,31,0,-77.2389,0.816075,0.186055,0.363946,0.846545,1.86732,0.511569,0.82256,0.00929691,0.816075,0.186055,1.86732,0.363946,0.846545,0.511569
77.0112,0.830302,0.0909249,5,31,0,-75.8191,1.25361,0.174781,0.289428,0.812401,1.3523,0.177126,0.969766,0.012384,1.25361,0.174781,1.3523,0.289428,0.812401,0.177126
78.79,0.977358,0.0909249,5,31,0,-75.3843,0.299573,0.579963,0.19779,1.2561,1.36411,0.470594,0.77604,0.0559362,0.299573,0.579963,1.36411,0.19779,1.2561,0.470594
77.4016,0.854843,0.0909249,6,63,0,-75.0094,0.221796,1.30798,0.17559,1.85984,2.25704,0.771431,0.852763,0.0481749,0.221796,1.30798,2.25704,0.17559,1.85984,0.771431
77.572,0.933123,0.0909249,5,31,0,-73.6324,0.210853,0.412395,0.203191,0.987069,1.40708,0.997734,0.749894,0.0922329,0.210853,0.412395,1.40708,0.203191,0.987069,0.997734
76.5372,0.628988,0.0909249,5,63,0,-74.0963,0.222543,0.394731,0.214725,1.0773,1.35846,0.989843,0.749102,0.0924132,0.222543,0.394731,1.35846,0.214725,1.0773,0.989843
77.4368,0.937232,0.0909249,5,31,0,-73.0231,0.17658,1.3203,0.199571,1.19452,1.86603,0.174951,0.745002,0.0299474,0.17658,1.3203,1.86603,0.199571,1.19452,0.174951
75.7458,0.324067,0.0909249,5,31,0,-69.5449,0.137541,0.772627,0.193222,1.56428,1.33426,1.18313,0.71252,0.0769359,0.137541,0.772627,1.33426,0.193222,1.56428,1.18313
77.7907,0.979787,0.0909249,4,15,0,-74.1548,0.136354,1.00869,0.196615,1.4539,1.37147,1.09996,0.720894,0.0665826,0.136354,1.00869,1.37147,0.196615,1.4539,1.09996
78.5396,0.845256,0.0909249,5,31,0,-73.1451,0.235369,0.538671,0.236955,1.39788,2.40902,1.01092,0.901415,0.0338063,0.235369,0.538671,2.40902,0.236955,1.39788,1.01092
79.9077,0.996632,0.0909249,5,31,0,-77.2713,0.203253,1.99932,0.282251,0.807095,0.593267,0.477552,0.828041,0.0264659,0.203253,1.99932,0.593267,0.282251,0.807095,0.477552
79.8249,0.975854,0.0909249,5,31,0,-78.5256,0.26763,0.481528,0.269586,1.08208,2.07725,0.920638,0.840057,0.0319758,0.26763,0.481528,2.07725,0.269586,1.08208,0.920638
78.5687,0.509334,0.0909249,4,31,0,-75.0606,0.312042,0.620575,0.212118,0.939699,2.11124,0.769886,0.871523,0.0505617,0.312042,0.620575,2.11124,0.212118,0.939699,0.769886
76.9184,0.964909,0.0909249,5,31,0,-72.0435,0.831665,0.176602,0.414188,0.603935,1.28792,-0.0447698,0.743322,0.00489141,0.831665,0.176602,1.28792,0.414188,0.603935,-0.0447698
73.9721,0.79642,0.0909249,5,31,0,-69.8338,0.0430618,2.94399,0.178796,0.968533,1.52642,1.33501,0.967866,0.165479,0.0430618,2.94399,1.52642,0.178796,0.968533,1.33501
73.3426,0.948634,0.0909249,5,31,0,-68.4901,0.849647,0.0631019,0.141928,1.76788,0.260302,0.737374,0.783301,0.0712484,0.849647,0.0631019,0.260302,0.141928,1.76788,0.737374
77.4946,0.99517,0.0909249,5,31,0,-69.8862,0.531262,0.169141,0.410929,0.994453,0.747647,0.611164,0.819972,0.00538211,0.531262,0.169141,0.747647,0.410929,0.994453,0.611164
77.8647,0.923282,0.0909249,5,31,0,-74.4052,0.698184,0.206333,0.333498,1.60255,1.12426,-0.0426472,0.817911,0.00437471,0.698184,0.206333,1.12426,0.333498,1.60255,-0.0426472
74.1463,0.939339,0.0909249,5,31,0,-70.5809,0.735086,0.120031,0.187153,0.614256,2.01924,-0.519041,0.794197,0.04581,0.735086,0.120031,2.01924,0.187153,0.614256,-0.519041
77.1144,0.959689,0.0909249,4,31,0,-67.0614,0.294702,0.785937,0.31664,0.969984,1.16682,-0.371463,0.750578,0.0082815,0.294702,0.785937,1.16682,0.31664,0.969984,-0.371463
71.6204,0.217572,0.0909249,6,63,0,-70.6986,0.0114297,1.20239,0.311848,0.53494,2.13565,1.93876,0.980006,0.264883,0.0114297,1.20239,2.13565,0.311848,0.53494,1.93876
72.8032,0.992013,0.0909249,5,31,0,-68.9931,0.0144288,2.09298,0.167259,0.749409,2.16758,1.73511,0.767258,0.109406,0.0144288,2.09298,2.16758,0.167259,0.749409,1.73511
77.6012,0.96353,0.0909249,5,31,0,-67.3763,0.356134,0.382739,0.273986,0.623581,1.2681,0.796575,0.875214,0.03536,0.356134,0.382739,1.2681,0.273986,0.623581,0.796575
79.4806,0.985598,0.0909249,5,63,0,-76.0176,0.244324,0.366656,0.229009,0.787652,0.823595,0.254762,0.848728,0.0394441,0.244324,0.366656,0.823595,0.229009,0.787652,0.254762
80.5282,0.992226,0.0909249,5,63,0,-77.5533,0.199964,1.64782,0.220083,1.67183,1.54037,0.947012,0.816889,0.0370623,0.199964,1.64782,1.54037,0.220083,1.67183,0.947012
80.4904,0.123169,0.0909249,5,31,0,-75.2471,0.182877,1.27277,0.21587,1.77935,1.34014,1.00658,0.815844,0.040579,0.182877,1.27277,1.34014,0.21587,1.77935,1.00658
77.9862,0.64354,0.0909249,5,31,0,-74.9794,0.056188,1.56468,0.158685,0.75717,1.34994,0.709409,0.806873,0.11738,0.056188,1.56468,1.34994,0.158685,0.75717,0.709409
76.7069,0.811882,0.0909249,5,47,0,-74.3205,0.230767,0.952384,0.380868,0.727355,2.80009,1.87945,0.868606,0.0159131,0.230767,0.952384,2.80009,0.380868,0.727355,1.87945
77.7042,0.959571,0.0909249,5,31,0,-72.8223,0.113679,0.57377,0.225733,0.560286,1.55379,0.752504,0.791579,0.0861594,0.113679,0.57377,1.55379,0.225733,0.560286,0.752504
77.1288,0.891799,0.0909249,5,31,0,-74.1981,0.117446,0.714029,0.184897,0.68216,1.18357,0.828378,0.841612,0.0703409,0.117446,0.714029,1.18357,0.184897,0.68216,0.828378
76.3071,0.965098,0.0909249,5,47,0,-74.1448,0.219336,0.548734,0.415811,0.704168,1.20724,0.579125,0.883292,0.0102861,0.219336,0.548734,1.20724,0.415811,0.704168,0.579125
77.8891,0.951494,0.0909249,5,63,0,-73.9323,0.529369,0.419749,0.334813,0.693761,1.18478,0.535623,0.892502,0.0180869,0.529369,0.419749,1.18478,0.334813,0.693761,0.535623
78.8789,0.984095,0.0909249,5,31,0,-75.6793,0.386141,0.353611,0.397844,0.529212,2.23853,1.65647,0.814711,0.0319678,0.386141,0.353611,2.23853,0.397844,0.529212,1.65647
74.0363,0.572209,0.0909249,5,31,0,-71.5983,0.227251,0.452769,0.465651,0.366277,3.00255,1.52683,0.864373,0.0510787,0.227251,0.452769,3.00255,0.465651,0.366277,1.52683
73.9562,0.716865,0.0909249,5,31,0,-72.4241,0.2663,0.619379,0.4884,0.38469,3.00027,1.67303,0.850522,0.0616489,0.2663,0.619379,3.00027,0.4884,0.38469,1.67303
74.1103,0.999692,0.0909249,4,15,0,-72.7959,0.207265,0.616374,0.548532,0.375475,2.97625,1.73026,0.828308,0.0495364,0.207265,0.616374,2.97625,0.548532,0.375475,1.73026
74.3733,0.98092,0.0909249,5,31,0,-70.1321,0.183735,1.97606,0.438309,0.584075,2.3721,2.82737,0.92022,0.0172804,0.183735,1.97606,2.3721,0.438309,0.584075,2.82737
75.1119,0.966089,0.0909249,5,31,0,-68.0559,0.230881,1.43299,0.180785,1.41658,1.59316,-0.129336,0.798781,0.0448009,0.230881,1.43299,1.59316,0.180785,1.41658,-0.129336
77.4518,0.926082,0.0909249,4,15,0,-74.2567,0.268306,1.61841,0.234093,1.17637,1.47187,-0.301464,0.784828,0.0133729,0.268306,1.61841,1.47187,0.234093,1.17637,-0.301464
77.6362,0.999965,0.0909249,5,31,0,-75.1735,0.206418,0.279857,0.349094,0.612853,1.57206,1.94846,0.866477,0.0563242,0.206418,0.279857,1.57206,0.349094,0.612853,1.94846
76.8746,0.89733,0.0909249,5,47,0,-74.6467,0.308445,0.226836,0.397946,0.606959,1.7269,2.39941,0.832996,0.0510708,0.308445,0.226836,1.7269,0.397946,0.606959,2.39941
79.395,0.861824,0.0909249,4,27,0,-72.4855,0.432367,0.291949,0.357156,0.707094,1.33727,1.12836,0.832394,0.0402924,0.432367,0.291949,1.33727,0.357156,0.707094,1.12836
77.313,0.95813,0.0909249,5,31,0,-74.6089,0.221064,1.85422,0.425947,0.473416,1.30009,1.92991,0.840248,0.0175049,0.221064,1.85422,1.30009,0.425947,0.473416,1.92991
76.8247,0.678218,0.0909249,5,31,0,-74.6848,0.164781,1.6639,0.662025,0.443564,1.04193,1.62285,0.834916,0.0410239,0.164781,1.6639,1.04193,0.662025,0.443564,1.62285
74.095,0.99028,0.0909249,4,15,0,-73.3952,0.117683,1.68546,0.723144,0.332827,1.03658,1.97208,0.781711,0.0594802,0.117683,1.68546,1.03658,0.723144,0.332827,1.97208
77.1606,0.690502,0.0909249,5,31,0,-69.0497,0.391849,1.43143,0.496556,0.800313,1.98083,1.46171,0.816343,0.00225226,0.391849,1.43143,1.98083,0.496556,0.800313,1.46171
73.4901,0.546962,0.0909249,6,63,0,-71.841,2.46113,0.103643,0.128596,0.689853,1.12041,-0.0879999,0.892934,0.100018,2.46113,0.103643,1.12041,0.128596,0.689853,-0.0879999
77.0235,0.731565,0.0909249,5,31,0,-69.6416,0.257961,0.430187,0.335078,1.13742,1.23806,0.989737,0.906897,0.0189147,0.257961,0.430187,1.23806,0.335078,1.13742,0.989737
77.7947,1,0.0909249,5,47,0,-74.4647,1.26666,0.146752,0.427411,0.844493,1.95209,0.77676,0.794559,0.0103276,1.26666,0.146752,1.95209,0.427411,0.844493,0.77676
79.5635,0.997073,0.0909249,5,63,0,-76.6899,0.148252,1.81059,0.179508,0.865976,1.04085,0.390986,0.876958,0.0608424,0.148252,1.81059,1.04085,0.179508,0.865976,0.390986
75.5515,0.849206,0.0909249,5,31,0,-71.7453,0.120433,0.272758,0.26825,1.34193,0.627719,1.08108,0.822665,0.0375276,0.120433,0.272758,0.627719,0.26825,1.34193,1.08108
76.7964,1,0.0909249,5,31,0,-68.3217,0.117146,0.274298,0.24208,1.37427,0.802206,1.22077,0.828964,0.0382044,0.117146,0.274298,0.802206,0.24208,1.37427,1.22077
75.9606,0.764069,0.0909249,5,31,0,-73.1894,0.117498,0.482632,0.141632,1.25055,0.694129,0.23407,0.899868,0.0570804,0.117498,0.482632,0.694129,0.141632,1.25055,0.23407
74.1262,0.621091,0.0909249,4,15,0,-70.6517,0.265735,0.529,0.21303,1.25348,0.677949,0.707734,0.851802,0.0314392,0.265735,0.529,0.677949,0.21303,1.25348,0.707734
75.0952,0.839852,0.0909249,5,63,0,-72.3948,0.312091,0.323739,0.569207,0.441271,2.11781,0.622392,0.859073,0.00985308,0.312091,0.323739,2.11781,0.569207,0.441271,0.622392
75.3752,0.9896,0.0909249,4,31,0,-70.8675,0.280718,0.405593,0.611887,0.418592,2.17285,0.536172,0.855124,0.0199365,0.280718,0.405593,2.17285,0.611887,0.418592,0.536172
79.7826,0.969497,0.0909249,5,31,0,-74.7325,0.91538,0.175086,0.280139,1.24711,1.74463,0.0679534,0.812377,0.0118534,0.91538,0.175086,1.74463,0.280139,1.24711,0.0679534
77.3147,0.800939,0.0909249,4,31,0,-70.1908,2.02478,0.217432,0.259914,0.855533,0.752177,0.371802,0.907472,0.038944,2.02478,0.217432,0.752177,0.259914,0.855533,0.371802
78.0414,0.97902,0.0909249,3,7,0,-75.1423,1.41482,0.147153,0.257326,0.658152,0.878458,0.177635,0.902906,0.0334316,1.41482,0.147153,0.878458,0.257326,0.658152,0.177635
78.7884,0.950367,0.0909249,5,31,0,-74.6791,0.770572,0.205996,0.457441,0.855184,1.95573,0.712837,0.821878,0.00272733,0.770572,0.205996,1.95573,0.457441,0.855184,0.712837
74.5439,0.683889,0.0909249,6,63,0,-71.7747,1.75615,0.0915396,0.141964,2.06547,0.938964,0.263029,0.816938,0.0446951,1.75615,0.0915396,0.938964,0.141964,2.06547,0.263029
74.9904,0.892897,0.0909249,5,31,0,-70.9617,0.9506,0.117234,0.417755,1.07913,0.0227255,0.413535,0.866186,0.00461647,0.9506,0.117234,0.0227255,0.417755,1.07913,0.413535
77.0033,0.877943,0.0909249,4,15,0,-72.2676,0.7053,0.203858,0.280214,0.76944,0.511715,0.0661837,0.857263,0.00959115,0.7053,0.203858,0.511715,0.280214,0.76944,0.0661837
79.3413,0.870097,0.0909249,5,63,0,-69.7977,0.482781,0.405692,0.273918,1.04336,1.7189,0.130464,0.907825,0.0120029,0.482781,0.405692,1.7189,0.273918,1.04336,0.130464
78.4497,0.904277,0.0909249,5,31,0,-76.2194,0.702339,0.231596,0.386696,0.715558,1.69716,0.302736,0.941361,0.00864985,0.702339,0.231596,1.69716,0.386696,0.715558,0.302736
